Pallet: "claims", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [100], Repeat: 100
u,extrinsic_time,storage_root_time
780,35719000,8866000
780,36055000,9496000
780,36187000,8596000
780,36044000,8920000
780,37484000,8375000
780,36468000,8937000
780,36832000,8439000
780,35701000,8568000
780,35059000,8013000
780,35660000,8238000
780,38067000,8206000
780,36170000,8645000
780,36104000,7609000
780,35148000,9093000
780,35021000,7600000
780,35725000,7871000
780,37135000,8044000
780,37545000,9028000
780,42196000,10043000
780,36272000,7891000
780,36081000,8483000
780,37135000,8554000
780,36371000,9699000
780,35551000,8239000
780,36597000,9054000
780,36712000,8225000
780,36571000,8337000
780,36956000,8618000
780,37844000,8859000
780,38444000,8506000
780,36009000,8762000
780,36088000,8601000
780,36434000,8368000
780,37339000,8669000
780,36346000,8507000
780,36627000,9682000
780,36698000,8483000
780,36146000,9054000
780,35896000,8707000
780,36550000,9066000
780,36108000,8694000
780,36479000,8798000
780,35973000,10313000
780,36269000,8499000
780,36535000,9321000
780,35218000,8653000
780,35742000,8565000
780,35762000,8457000
780,35428000,10271000
780,36783000,8463000
780,36731000,8598000
780,35670000,9677000
780,35531000,8167000
780,35459000,9630000
780,36509000,8029000
780,36929000,9207000
780,36069000,8721000
780,36284000,8884000
780,35097000,8607000
780,35764000,8562000
780,34504000,8912000
780,36677000,8616000
780,36498000,8567000
780,36285000,8607000
780,36618000,8774000
780,36252000,8562000
780,36358000,8610000
780,36954000,8555000
780,35149000,8295000
780,37913000,8496000
780,35135000,8571000
790,38122000,8543000
790,35720000,8523000
790,35926000,8392000
790,36329000,8565000
790,35243000,8368000
790,41446000,9395000
790,36758000,8698000
790,35471000,8138000
790,34464000,7573000
790,37786000,8586000
790,34825000,8403000
790,37277000,9867000
790,36407000,8094000
790,35674000,9212000
790,35832000,9886000
790,36165000,10886000
790,37203000,9869000
790,35798000,8389000
790,35977000,9620000
790,36422000,7963000
790,36757000,8706000
790,36631000,8586000
790,36013000,8716000
790,36321000,8468000
790,36431000,9011000
790,36319000,9656000
790,35529000,9812000
790,37469000,8666000
790,36105000,8336000
790,37215000,11278000
790,35440000,7730000
790,36435000,8807000
790,36683000,8311000
790,37258000,8417000
790,35699000,8358000
790,38059000,8372000
790,36218000,8332000
790,35562000,8761000
790,36017000,8243000
790,36102000,8533000
790,36604000,8594000
790,35648000,11038000
790,37476000,9029000
790,36215000,8414000
790,34708000,7509000
790,36911000,8644000
790,36119000,8501000
790,36372000,8687000
790,36084000,9208000
790,35625000,8725000
790,35948000,8547000
790,37197000,8406000
790,35602000,8412000
790,36168000,8568000
790,42002000,10738000
790,41394000,8783000
790,35562000,8276000
790,35503000,8623000
790,35617000,8321000
790,36119000,8794000
790,35711000,7938000
790,35623000,7578000
790,35409000,8440000
790,35122000,8603000
790,35339000,8043000
790,35495000,7304000
790,35068000,8274000
790,36066000,8509000
790,34869000,7707000
790,35310000,8162000
790,34561000,8769000
790,35519000,7414000
790,35793000,8054000
790,35512000,8736000
790,35511000,8543000
790,35601000,7479000
790,35516000,8479000
790,35189000,7578000
790,36075000,8592000
790,36485000,8440000
790,36397000,8752000
790,35399000,8475000
790,35648000,8464000
790,35633000,8495000
790,36849000,8429000
790,35383000,8560000
790,36331000,8372000
790,35552000,8418000
790,35530000,8379000
790,35294000,7855000
790,35615000,8163000
790,35835000,8558000
790,34774000,7593000
790,35283000,7880000
790,36022000,8768000
790,35402000,9491000
790,35906000,7557000
790,35709000,8371000
790,35315000,10564000
790,35297000,7859000
800,34145000,7007000
800,34437000,7148000
800,34025000,6544000
800,35075000,6182000
800,34215000,6985000
800,33821000,6563000
800,34241000,7182000
800,42114000,8887000
800,37903000,7700000
800,35288000,7159000
800,34930000,7364000
800,34896000,7155000
800,34298000,7221000
800,35310000,7333000
800,34472000,7984000
800,34261000,7373000
800,32835000,6102000
800,34838000,7390000
800,33740000,6582000
800,34854000,7134000
800,34364000,7255000
800,34521000,7179000
800,35419000,7332000
800,33703000,7066000
800,33904000,7327000
800,34298000,7437000
800,34837000,7083000
800,33980000,6811000
800,34624000,7254000
800,34182000,6984000
800,34282000,7330000
800,34185000,6902000
800,34378000,6509000
800,34321000,7120000
800,34062000,6598000
800,33442000,6487000
800,35103000,7337000
800,34220000,6382000
800,33612000,7416000
800,33769000,7210000
800,35198000,7573000
800,34476000,7490000
800,34441000,7346000
800,35148000,7173000
800,34701000,7273000
800,34326000,7332000
800,33633000,6686000
800,33696000,6668000
800,34300000,6930000
800,34403000,6760000
800,34317000,7158000
800,33787000,6403000
800,34163000,6993000
800,33952000,6785000
800,34308000,6373000
800,33255000,6657000
800,33711000,6477000
800,34377000,7639000
800,42060000,8596000
800,37313000,7260000
800,34775000,7154000
800,34292000,7378000
800,34858000,7116000
800,37688000,7574000
800,34328000,7265000
800,36377000,7685000
800,34025000,7646000
800,34744000,6707000
800,34078000,6994000
800,34646000,7180000
800,34217000,7199000
800,34559000,7436000
800,34660000,7357000
800,34664000,7484000
800,34604000,7376000
800,34251000,7129000
800,35004000,6784000
800,34653000,6905000
800,33801000,6608000
800,33740000,7000000
800,34252000,7156000
800,34455000,7396000
800,34511000,7215000
800,34398000,7077000
800,35204000,7583000
800,34309000,7157000
800,35140000,7367000
800,33691000,7055000
800,34161000,7179000
800,32991000,6444000
800,34235000,6789000
800,34503000,7002000
800,35005000,7128000
800,33586000,7877000
800,34259000,8132000
800,34856000,6612000
800,34339000,6668000
800,34427000,6644000
800,34541000,7512000
800,33725000,7046000
810,35986000,8481000
810,36119000,8412000
810,35127000,8212000
810,35361000,8512000
810,36359000,8421000
810,36178000,8413000
810,36344000,8646000
810,35446000,8614000
810,35209000,7902000
810,35786000,8309000
810,35276000,8525000
810,35506000,7896000
810,36227000,7332000
810,35650000,8153000
810,35256000,7514000
810,36115000,8421000
810,35672000,8730000
810,36644000,9117000
810,42282000,8681000
810,35208000,8359000
810,35903000,8316000
810,35165000,7477000
810,35340000,8349000
810,36224000,8020000
810,34467000,7447000
810,35643000,8701000
810,35306000,8051000
810,35324000,8325000
810,35402000,8630000
810,35504000,7779000
810,35521000,8512000
810,35615000,8473000
810,36821000,8907000
810,35594000,8586000
810,36503000,8639000
810,35497000,8548000
810,35757000,8388000
810,35110000,7569000
810,34970000,7730000
810,36016000,7937000
810,35021000,9021000
810,35153000,7279000
810,35241000,7663000
810,35362000,8331000
810,36161000,8737000
810,35185000,7801000
810,36186000,8836000
810,35700000,8077000
810,35457000,9793000
810,35296000,7986000
810,36795000,9127000
810,35018000,7209000
810,35179000,7156000
810,35206000,7771000
810,35628000,7799000
810,35229000,7416000
810,35913000,9901000
810,35945000,8288000
810,35555000,8603000
810,35567000,8484000
810,35771000,8635000
810,36432000,8481000
810,35985000,8552000
810,35570000,7796000
810,36376000,8645000
810,35353000,9049000
810,36156000,8547000
810,35535000,8368000
810,43175000,10266000
810,38637000,8356000
810,35561000,8459000
810,34270000,7125000
810,35894000,7164000
810,36684000,8526000
810,35333000,7335000
810,34377000,9338000
810,35613000,8106000
810,35143000,7226000
810,34487000,7553000
810,34589000,10017000
810,35935000,8109000
810,35179000,7474000
810,35527000,8253000
810,35055000,9876000
810,35243000,7108000
810,35585000,8034000
810,34173000,7416000
810,35455000,7436000
810,36255000,8315000
810,36097000,8798000
810,35606000,8674000
810,35194000,8387000
810,35923000,8914000
810,35978000,9405000
810,43936000,10167000
810,41734000,10018000
810,37477000,8684000
810,35597000,7637000
810,34451000,8505000
810,35949000,7459000
820,36567000,8553000
820,35589000,7780000
820,35413000,7565000
820,36057000,8408000
820,36112000,8655000
820,35718000,8221000
820,36624000,8715000
820,35947000,7892000
820,35957000,7845000
820,35532000,8233000
820,34582000,9408000
820,35643000,7915000
820,35317000,7307000
820,35268000,8507000
820,35243000,7859000
820,34560000,8304000
820,35791000,8135000
820,35936000,8782000
820,37412000,8850000
820,42671000,10285000
820,39594000,8560000
820,35961000,8394000
820,35390000,8397000
820,35686000,8370000
820,35942000,8435000
820,36098000,8346000
820,34386000,8583000
820,35702000,8546000
820,35843000,8103000
820,35380000,7599000
820,35787000,8299000
820,35467000,7275000
820,35655000,8135000
820,35533000,8527000
820,35719000,7695000
820,35352000,7672000
820,35407000,7250000
820,34673000,7394000
820,36120000,7838000
820,35509000,7668000
820,36370000,8328000
820,36234000,8266000
820,35349000,8308000
820,36620000,9119000
820,35852000,8396000
820,40088000,8473000
820,36014000,9789000
820,35799000,8085000
820,34802000,8167000
820,36429000,8347000
820,35414000,9099000
820,35812000,9190000
820,36243000,8649000
820,36273000,8578000
820,35551000,8957000
820,36587000,8144000
820,35315000,8341000
820,35399000,8226000
820,35280000,7719000
820,35299000,7770000
820,36205000,7433000
820,35048000,7556000
820,34775000,9370000
820,34246000,7079000
820,35208000,7286000
820,34870000,8034000
820,35668000,7132000
820,35515000,7562000
820,35218000,8072000
820,36993000,9789000
820,42778000,9192000
820,35685000,7902000
820,35917000,9166000
820,35334000,7942000
820,34890000,11065000
820,35602000,8856000
820,35570000,7483000
820,34987000,8101000
820,35006000,7652000
820,36002000,8468000
820,36234000,8580000
820,35982000,8329000
820,35918000,8454000
820,36127000,8551000
820,36154000,8964000
820,35853000,8298000
820,36933000,8696000
820,35622000,8266000
820,35601000,8484000
820,35772000,8210000
820,35363000,8752000
820,35067000,8721000
820,35505000,8475000
820,40856000,8334000
820,37656000,10377000
820,35572000,8653000
820,35306000,8035000
820,34410000,7498000
820,35654000,8648000
820,35684000,7823000
830,32981000,6400000
830,34478000,6865000
830,34223000,7116000
830,33712000,6372000
830,33593000,6739000
830,33911000,7282000
830,34297000,6999000
830,34202000,7453000
830,34782000,7144000
830,34765000,8048000
830,34328000,7312000
830,35056000,7358000
830,34819000,7193000
830,33925000,7241000
830,34232000,7345000
830,34218000,8122000
830,34212000,6184000
830,34352000,6953000
830,33872000,6291000
830,34621000,7142000
830,34009000,7195000
830,41724000,8914000
830,37711000,7381000
830,35078000,7260000
830,34853000,7409000
830,34079000,6901000
830,35098000,7358000
830,32483000,6003000
830,34397000,6457000
830,34464000,7408000
830,34028000,6845000
830,33881000,6211000
830,34845000,7136000
830,33921000,6640000
830,32797000,6717000
830,34033000,6760000
830,34501000,6575000
830,34148000,7284000
830,33979000,7472000
830,34268000,7170000
830,34475000,7275000
830,34429000,7414000
830,34690000,7407000
830,35162000,8141000
830,36474000,7233000
830,42153000,9199000
830,34593000,7423000
830,34321000,7389000
830,35061000,7400000
830,34089000,7121000
830,35185000,7354000
830,34104000,6207000
830,33926000,6508000
830,34310000,7664000
830,34514000,7222000
830,33892000,6843000
830,35032000,7215000
830,35878000,7476000
830,34400000,6568000
830,33875000,6521000
830,35159000,7034000
830,34133000,6503000
830,33834000,6103000
830,34317000,6948000
830,34841000,7569000
830,34230000,7126000
830,34489000,7499000
830,34588000,7030000
830,32669000,7517000
830,33736000,7263000
830,34050000,7622000
830,34996000,7435000
830,38351000,9027000
830,39054000,7274000
830,34449000,7577000
830,34709000,7137000
830,35053000,7223000
830,34044000,6755000
830,34306000,7218000
830,33328000,6312000
830,34094000,7325000
830,33889000,6337000
830,34027000,6991000
830,34468000,7381000
830,34221000,7350000
830,35251000,7403000
830,33641000,7457000
830,33876000,7140000
830,34388000,6652000
830,33005000,6501000
830,34261000,6335000
830,33856000,6248000
830,34573000,7305000
830,34187000,6753000
830,36793000,9407000
830,34153000,7200000
830,37571000,7815000
830,34351000,7625000
830,34922000,6660000
830,34719000,7554000
840,58693000,9577000
840,59856000,9612000
840,60904000,10894000
840,59334000,12216000
840,61461000,11160000
840,59461000,9496000
840,67489000,13307000
840,59273000,11504000
840,58347000,10103000
840,62594000,11489000
840,59449000,9673000
840,56439000,9798000
840,57048000,9561000
840,60982000,9387000
840,67102000,13057000
840,61272000,11956000
840,56773000,10039000
840,60478000,10061000
840,55157000,10987000
840,58428000,9520000
840,57894000,9349000
840,57898000,9396000
840,56824000,10763000
840,60023000,9591000
840,61203000,11077000
840,59949000,10451000
840,60599000,11091000
840,61699000,10656000
840,57243000,9967000
840,56646000,11792000
840,56020000,9396000
840,58321000,9910000
840,56715000,10527000
840,65198000,10875000
840,67182000,11057000
840,58314000,10148000
840,57845000,9633000
840,57979000,9446000
840,54228000,9996000
840,56468000,9679000
840,57890000,11162000
840,56264000,9266000
840,58664000,10194000
840,54637000,9374000
840,56151000,9586000
840,58601000,9926000
840,59229000,9793000
840,73090000,13430000
840,74557000,11704000
840,60369000,11395000
840,62477000,10377000
840,58849000,10054000
840,60264000,10096000
840,55837000,9486000
840,56088000,11096000
840,59185000,10278000
840,56871000,10160000
840,59773000,9434000
840,57009000,9405000
840,59235000,10524000
840,58876000,9425000
840,57960000,9298000
840,56434000,9730000
840,60772000,10539000
840,54918000,10176000
840,55730000,9372000
840,58622000,10262000
840,57789000,9461000
840,57580000,9830000
840,60333000,10021000
840,61045000,11347000
840,65312000,11890000
840,67242000,11555000
840,59036000,9410000
840,58279000,9299000
840,56313000,10217000
840,57566000,10150000
840,57718000,9091000
840,55908000,9912000
840,57888000,9475000
840,55805000,9905000
840,55945000,9514000
840,59348000,9844000
840,56125000,10456000
840,55113000,9671000
840,54829000,9551000
840,62272000,13082000
840,73266000,11337000
840,60242000,12223000
840,61232000,9914000
840,57275000,9462000
840,58525000,9544000
840,60437000,9965000
840,60588000,10559000
840,59503000,10105000
840,60784000,10672000
840,59357000,10233000
840,59111000,9948000
840,59726000,9692000
840,56894000,9111000
850,35415000,7800000
850,35528000,8665000
850,34935000,7687000
850,38708000,8363000
850,34975000,8145000
850,34484000,7239000
850,35980000,6838000
850,36202000,7633000
850,35269000,7800000
850,35633000,8535000
850,35644000,8953000
850,36496000,9266000
850,38072000,8594000
850,42870000,8541000
850,35686000,8442000
850,35184000,8082000
850,35505000,8526000
850,40697000,8610000
850,35332000,8022000
850,35883000,8454000
850,35559000,8347000
850,35201000,8571000
850,36148000,8371000
850,36437000,8587000
850,35584000,8376000
850,35468000,7770000
850,35641000,8471000
850,35126000,7354000
850,35780000,8332000
850,35295000,9529000
850,34546000,7689000
850,36184000,8306000
850,35605000,9053000
850,43615000,10603000
850,39100000,8476000
850,35228000,8323000
850,35165000,7865000
850,35810000,8332000
850,35849000,7874000
850,35663000,8311000
850,35390000,8916000
850,35473000,8250000
850,36666000,8482000
850,35606000,8767000
850,36273000,8539000
850,35684000,8380000
850,34756000,7943000
850,36450000,8384000
850,37115000,8540000
850,36371000,8479000
850,35995000,8634000
850,36131000,8581000
850,35391000,8588000
850,35619000,8683000
850,36289000,8590000
850,35456000,8084000
850,35428000,8879000
850,36817000,8732000
850,36069000,8551000
850,35229000,8130000
850,35961000,9009000
850,37477000,8986000
850,42949000,8965000
850,35596000,8306000
850,35256000,7665000
850,35240000,7363000
850,36405000,8273000
850,35517000,7529000
850,35334000,7846000
850,35304000,7792000
850,33462000,7080000
850,35516000,8423000
850,36141000,8356000
850,35174000,7527000
850,35577000,8424000
850,35926000,8498000
850,36020000,8637000
850,36122000,8108000
850,36441000,8421000
850,36728000,8449000
850,36661000,8688000
850,36162000,8644000
850,36042000,8354000
850,43937000,10266000
850,40025000,8697000
850,35096000,8287000
850,35445000,8604000
850,35441000,8461000
850,35304000,7914000
850,35586000,8867000
850,36137000,9573000
850,35770000,8277000
850,34377000,7426000
850,35163000,8115000
850,35237000,7339000
850,33667000,7061000
850,35428000,7947000
850,33571000,7647000
850,35138000,7771000
850,35428000,8056000
860,36418000,7513000
860,35239000,7688000
860,35321000,7376000
860,34742000,7420000
860,36476000,8280000
860,35104000,10607000
860,35138000,8293000
860,34924000,7865000
860,35563000,8594000
860,35510000,8602000
860,43356000,10188000
860,38101000,10412000
860,39577000,8412000
860,35464000,8488000
860,36186000,8354000
860,35256000,7684000
860,35376000,7943000
860,34582000,7263000
860,34614000,7904000
860,34465000,7874000
860,36386000,8472000
860,36169000,8148000
860,33799000,8807000
860,35666000,7773000
860,34679000,7235000
860,35434000,8200000
860,35160000,7674000
860,35713000,11133000
860,35538000,8572000
860,35656000,7552000
860,35462000,7671000
860,35684000,8520000
860,35055000,8065000
860,35990000,7784000
860,35139000,8216000
860,35467000,8457000
860,35874000,8435000
860,35132000,7469000
860,35912000,9278000
860,43000000,10198000
860,37710000,8444000
860,36327000,8666000
860,36313000,8797000
860,35498000,8370000
860,35778000,8580000
860,34969000,8289000
860,35562000,8185000
860,36616000,8688000
860,35651000,8287000
860,35632000,8578000
860,33688000,8771000
860,35659000,8390000
860,35719000,8563000
860,35352000,7659000
860,34173000,7250000
860,35305000,9507000
860,35677000,8611000
860,35519000,7691000
860,35565000,7803000
860,35610000,8486000
860,37182000,8579000
860,35412000,8989000
860,39596000,8315000
860,35344000,7455000
860,35138000,7512000
860,35264000,7580000
860,35954000,8215000
860,36221000,7700000
860,35915000,8778000
860,35747000,8696000
860,35645000,8763000
860,36569000,8784000
860,35587000,8567000
860,36479000,8608000
860,36221000,8398000
860,35681000,8591000
860,35695000,8232000
860,35585000,7865000
860,35434000,7659000
860,34689000,7249000
860,35718000,8061000
860,34249000,8397000
860,35730000,8156000
860,35598000,9006000
860,34919000,7879000
860,35556000,8191000
860,36013000,9195000
860,35363000,7955000
860,35606000,7975000
860,35714000,7369000
860,35737000,8429000
860,35423000,7921000
860,42042000,10049000
860,37723000,8345000
860,35140000,7780000
860,33724000,7222000
860,35436000,7890000
860,34397000,7155000
860,35556000,8747000
860,36515000,8679000
870,36203000,8421000
870,35556000,8567000
870,35751000,8464000
870,36277000,8493000
870,35505000,7684000
870,35522000,8555000
870,35395000,7618000
870,35614000,8770000
870,35909000,7434000
870,34818000,7626000
870,35704000,8909000
870,34910000,7278000
870,35629000,7250000
870,35686000,7713000
870,34759000,7744000
870,35338000,7321000
870,34808000,7626000
870,35501000,7387000
870,34565000,7545000
870,35258000,7314000
870,35218000,7633000
870,35262000,9310000
870,35555000,7794000
870,35168000,7291000
870,35463000,8664000
870,35192000,7531000
870,35037000,8340000
870,35916000,8355000
870,35750000,8626000
870,35271000,8356000
870,35837000,8457000
870,35633000,8334000
870,35829000,8853000
870,35822000,8368000
870,36087000,8681000
870,35439000,8418000
870,35571000,9114000
870,35316000,8169000
870,35708000,7644000
870,35451000,8116000
870,35150000,8509000
870,36047000,8312000
870,34963000,8527000
870,39356000,8474000
870,35535000,9345000
870,37387000,8365000
870,35500000,8566000
870,35484000,8246000
870,43104000,9582000
870,35340000,8264000
870,35296000,8544000
870,36034000,7488000
870,35192000,7463000
870,35294000,8170000
870,35762000,9546000
870,35384000,7600000
870,35363000,8739000
870,35623000,8291000
870,35738000,8837000
870,35729000,8493000
870,36081000,8558000
870,36188000,8415000
870,37106000,8467000
870,35846000,8647000
870,35503000,8382000
870,35481000,7885000
870,35771000,8517000
870,35217000,7861000
870,35658000,8352000
870,35571000,8916000
870,35025000,9292000
870,35489000,7825000
870,35343000,7607000
870,35828000,7629000
870,34980000,8995000
870,35622000,8539000
870,35196000,8234000
870,36180000,8091000
870,35534000,7566000
870,33493000,7059000
870,35662000,7632000
870,34151000,7068000
870,34279000,7263000
870,33630000,7560000
870,35157000,7126000
870,35980000,8349000
870,35488000,7477000
870,35885000,8884000
870,35642000,8421000
870,36024000,8700000
870,35738000,8460000
870,35364000,8791000
870,35784000,8425000
870,35680000,8685000
870,39509000,10221000
870,43273000,8652000
870,35788000,8419000
870,36035000,8261000
870,35107000,7891000
870,35747000,7551000
880,55765000,8842000
880,56071000,9082000
880,56705000,8377000
880,55776000,8697000
880,56274000,9266000
880,55081000,8717000
880,57285000,8506000
880,56543000,8418000
880,55366000,8865000
880,56678000,8315000
880,56229000,8077000
880,57185000,8470000
880,55845000,8094000
880,55507000,11858000
880,59700000,8554000
880,59634000,9725000
880,60195000,9710000
880,59861000,9842000
880,60107000,10059000
880,57176000,8415000
880,58216000,8201000
880,57027000,8712000
880,56844000,8277000
880,60201000,9610000
880,58066000,8464000
880,56036000,8543000
880,57060000,8085000
880,56030000,8851000
880,55827000,8736000
880,55202000,10487000
880,57295000,8220000
880,55695000,9668000
880,55269000,8258000
880,57728000,8985000
880,59455000,9851000
880,58120000,8268000
880,59353000,9096000
880,62873000,12255000
880,71343000,10191000
880,60262000,9765000
880,59027000,9256000
880,59774000,9251000
880,58014000,8864000
880,57685000,8612000
880,58169000,8960000
880,55559000,8198000
880,55860000,8518000
880,58211000,7996000
880,56573000,8958000
880,56729000,9120000
880,56556000,8351000
880,56730000,8568000
880,57122000,8214000
880,59995000,10785000
880,55083000,8973000
880,57654000,10831000
880,57013000,8540000
880,55419000,8458000
880,56608000,8492000
880,56780000,10793000
880,55287000,9137000
880,56979000,9954000
880,58430000,10635000
880,59417000,9233000
880,58801000,11022000
880,58209000,10737000
880,55826000,9045000
880,58058000,8109000
880,57438000,8397000
880,56502000,10296000
880,55819000,9920000
880,59266000,9418000
880,57475000,9497000
880,59728000,9109000
880,58679000,7929000
880,55541000,10913000
880,56162000,12871000
880,74762000,11627000
880,60499000,9944000
880,57331000,8684000
880,59371000,8452000
880,57133000,9264000
880,58838000,8936000
880,59198000,9829000
880,59840000,10394000
880,59433000,9323000
880,60030000,9793000
880,58290000,8916000
880,58740000,10409000
880,59687000,9009000
880,60526000,10344000
880,57891000,9225000
880,58623000,8470000
880,54970000,8790000
880,57188000,8253000
880,55865000,8039000
880,56333000,10619000
880,54778000,11476000
880,55445000,8396000
880,57143000,9150000
890,35426000,7260000
890,35785000,8263000
890,33374000,6989000
890,35068000,7208000
890,35301000,7584000
890,35806000,8615000
890,38353000,8334000
890,43231000,9711000
890,35583000,8548000
890,35329000,7072000
890,36043000,8308000
890,36081000,8693000
890,35798000,8640000
890,35498000,8425000
890,36246000,8471000
890,36030000,8516000
890,35854000,8362000
890,36453000,8603000
890,36136000,8108000
890,36014000,7813000
890,34838000,7478000
890,40132000,8284000
890,36073000,8620000
890,37045000,8543000
890,36189000,9091000
890,35506000,7896000
890,34714000,7204000
890,35344000,8674000
890,35494000,8372000
890,35904000,8352000
890,34240000,7104000
890,34904000,7646000
890,34666000,8522000
890,35539000,7979000
890,35029000,7350000
890,36144000,8127000
890,36059000,8425000
890,35304000,7521000
890,35603000,8435000
890,36032000,8384000
890,36272000,8575000
890,35841000,8405000
890,35821000,9280000
890,35655000,8559000
890,37878000,8593000
890,35495000,8414000
890,35142000,9409000
890,35167000,7764000
890,35142000,7559000
890,34640000,8452000
890,35344000,7591000
890,36317000,8505000
890,33904000,8596000
890,35813000,7670000
890,35233000,7762000
890,35331000,7954000
890,33082000,8297000
890,35341000,7392000
890,35328000,8656000
890,36220000,8722000
890,36568000,8674000
890,35476000,7963000
890,36865000,8469000
890,35922000,8394000
890,35989000,8202000
890,35243000,7422000
890,34456000,7648000
890,36165000,8847000
890,34897000,7366000
890,35709000,8599000
890,35975000,8645000
890,35910000,8538000
890,36389000,8672000
890,36739000,8384000
890,35666000,8783000
890,43096000,10715000
890,36994000,8946000
890,35681000,8311000
890,36206000,8717000
890,35076000,8287000
890,37035000,8428000
890,34918000,7341000
890,35088000,7481000
890,35747000,9915000
890,35808000,9518000
890,34311000,9786000
890,35140000,7834000
890,34787000,8108000
890,35614000,8978000
890,35049000,7619000
890,35470000,8252000
890,35222000,8132000
890,35951000,8820000
890,35896000,8392000
890,35400000,7799000
890,35343000,8043000
890,35349000,7813000
890,35910000,8464000
890,35638000,8035000
890,36122000,9150000
900,35494000,8357000
900,35470000,8398000
900,35515000,8340000
900,36846000,8485000
900,35629000,8359000
900,36121000,8525000
900,36447000,8305000
900,35574000,8385000
900,35706000,8318000
900,34914000,7961000
900,35302000,8244000
900,35291000,7960000
900,34604000,7179000
900,36223000,8893000
900,35533000,8888000
900,35205000,8107000
900,36288000,7567000
900,34600000,6838000
900,35341000,7449000
900,35467000,8675000
900,35666000,7668000
900,35980000,8061000
900,34535000,8164000
900,35162000,8149000
900,34361000,7040000
900,35278000,8495000
900,35551000,7910000
900,36642000,8660000
900,35299000,7979000
900,35286000,8455000
900,35887000,8473000
900,36080000,9039000
900,36904000,9073000
900,37872000,8640000
900,36079000,8342000
900,35456000,8414000
900,36254000,8455000
900,35199000,8326000
900,34274000,8371000
900,35523000,7733000
900,35380000,8694000
900,35291000,8101000
900,34114000,7886000
900,33541000,7958000
900,34980000,8132000
900,34979000,7844000
900,35651000,7792000
900,35814000,8754000
900,34987000,7878000
900,35784000,8839000
900,35700000,8092000
900,35078000,7383000
900,35564000,8229000
900,35361000,7212000
900,36430000,8241000
900,35059000,7139000
900,36038000,8327000
900,35676000,8039000
900,35698000,8250000
900,35526000,8331000
900,35189000,8667000
900,36303000,8452000
900,35488000,8516000
900,35605000,8341000
900,35409000,8453000
900,35883000,8434000
900,36644000,8469000
900,36587000,7330000
900,35402000,8326000
900,35778000,8499000
900,35960000,8462000
900,35505000,7270000
900,35793000,7759000
900,35517000,8491000
900,35665000,7296000
900,36015000,8111000
900,34198000,7793000
900,35429000,7836000
900,34914000,7547000
900,36774000,10284000
900,39176000,8610000
900,36700000,8735000
900,35258000,7052000
900,41602000,10325000
900,35514000,8468000
900,38491000,9139000
900,35668000,8743000
900,35567000,7697000
900,35954000,8662000
900,35383000,8323000
900,35953000,8628000
900,35590000,9652000
900,36809000,8523000
900,36261000,8403000
900,35582000,8521000
900,35532000,8680000
900,36574000,8601000
900,35503000,7566000
900,35560000,7251000
900,35620000,8687000
910,54885000,9601000
910,55677000,9736000
910,57415000,9782000
910,60812000,9011000
910,60013000,10282000
910,60061000,10715000
910,57905000,9371000
910,56566000,11190000
910,55638000,9294000
910,55838000,9283000
910,54872000,12038000
910,57350000,9796000
910,58972000,10262000
910,58949000,9247000
910,56042000,9341000
910,55611000,9276000
910,60307000,10368000
910,59480000,11004000
910,60239000,10783000
910,59871000,10191000
910,67131000,12835000
910,69712000,10886000
910,63544000,11324000
910,59941000,10987000
910,61941000,11282000
910,60297000,10187000
910,58397000,10156000
910,57647000,10406000
910,57141000,10800000
910,59786000,10512000
910,59867000,9698000
910,56394000,9912000
910,60059000,10225000
910,57168000,9635000
910,59398000,11044000
910,60106000,11026000
910,59210000,9399000
910,59564000,9895000
910,55528000,9688000
910,59627000,11277000
910,61468000,11105000
910,60490000,9941000
910,59251000,10452000
910,58495000,8953000
910,56631000,9475000
910,58439000,9173000
910,54271000,10466000
910,58906000,9905000
910,60991000,10747000
910,60406000,10726000
910,57495000,9795000
910,57753000,10253000
910,56628000,9806000
910,57829000,10478000
910,55546000,10790000
910,54381000,9462000
910,55946000,9297000
910,57140000,9645000
910,60342000,11186000
910,61889000,11169000
910,57851000,11220000
910,57120000,10195000
910,60662000,10796000
910,59585000,10928000
910,66640000,11209000
910,71904000,12802000
910,56935000,11495000
910,60341000,9395000
910,59058000,9388000
910,57413000,8860000
910,56670000,10308000
910,55986000,9357000
910,57744000,10188000
910,57623000,9257000
910,59616000,11455000
910,55511000,9587000
910,60351000,11017000
910,60300000,11387000
910,58117000,9534000
910,56100000,9741000
910,59398000,10851000
910,59550000,11294000
910,58401000,10977000
910,58911000,10839000
910,58173000,9681000
910,59946000,11715000
910,60420000,10818000
910,56663000,9878000
910,59684000,10652000
910,57248000,9597000
910,56880000,9627000
910,57124000,9923000
910,54979000,9312000
910,55705000,10574000
910,55895000,9833000
910,60363000,10622000
910,59331000,10054000
910,55941000,9938000
910,58086000,9113000
910,56930000,9224000
920,34315000,7286000
920,35707000,8448000
920,35628000,8669000
920,35284000,7881000
920,34177000,7374000
920,35989000,7764000
920,37449000,10071000
920,42708000,8540000
920,36038000,8382000
920,35773000,7830000
920,36039000,8650000
920,35921000,8666000
920,35251000,8838000
920,36439000,8693000
920,35872000,8712000
920,36677000,8544000
920,35465000,8094000
920,36234000,9125000
920,36058000,8347000
920,36723000,8402000
920,36577000,8472000
920,35644000,8507000
